,latitude,longitude,status_group
25935,-2.12586565,33.50182651,non functional
25936,-2.64444362,31.31453058,non functional
25937,-5.29026942,39.06275647,functional
25938,-6.54683945,38.84602794,non functional
25939,-3.02901348,33.42840944,non functional
25940,-8.01869015,35.59155331,functional
25941,-2.0692623,33.54710389,non functional
25942,-8.851723800000002,32.72616571,non functional
25943,-6.79296879,36.19513988,functional
25944,-5.1160263,34.76574073,non functional
25945,-4.37771657,29.96908622,functional
25946,-5.17825277,38.82090439,non functional
25947,-4.63654818,34.8894256,functional
25948,-4.36233009,30.10417832,functional
25949,-9.33104681,32.97800166,functional
25950,-4.59128139,30.1213509,non functional
25951,-8.45514255,31.50246485,functional
25952,-3.53806862,32.54728887,functional
25953,-9.04470127,33.17029834,non functional
25954,-9.25223252,33.55307386,non functional
25955,-7.15900416,39.24418299,non functional
25956,-8.36981848,32.36214228,non functional
25957,-8.63677456,36.71256243,non functional
25958,-4.60468535,34.7958783,non functional
25959,-7.95626968,31.3150006,functional
25960,-4.64891232,36.72562265,functional
25961,-5.05919408,34.54356259,non functional
25962,-10.95023369,38.91597632,non functional
25963,-7.83299605,38.95338611,functional
25964,-3.51689095,32.23015944,functional
25965,-3.1764784,33.71409249,functional
25966,-9.08517515,36.00867018,non functional
25967,-8.96345277,33.30681266,functional
25968,-9.75887573,34.47085569,functional
25969,-8.92606517,36.2636363,non functional
25970,-8.64674455,34.80043158,functional
25971,-10.93524566,35.01534546,functional
25972,-6.84763936,39.34196722,non functional
25973,-9.62160281,33.86361514,non functional
25974,-8.67788794,36.41377308,functional
25975,-7.66315639,39.03019286,non functional
25976,-3.422682,32.28672763,functional
25977,-4.65384278,33.28684476,functional
25978,-8.99058869,34.64837884,non functional
25979,-9.148208,33.79174815,non functional
25980,-9.33607408,33.80848101,functional
25981,-8.91005897,36.82180805,functional
25982,-8.69935871,33.28465924,non functional
25983,-3.71989749,34.25875963,functional
25984,-8.10011742,35.25969215,functional
25985,-3.0739363,33.74912258,functional
25986,-2.52441847,32.30117173,non functional
25987,-3.03683554,31.21533306,functional
25988,-6.92782712,38.72539576,non functional
25989,-2.87668007,34.13377061,non functional
25990,-2.47021288,32.6152005,non functional
25991,-10.67091665,35.12951646,functional
25992,-3.61601825,32.48117935,non functional
25993,-1.29165387,31.76146062,functional
25994,-9.67054518,33.90808915,non functional
25995,-10.38706667,40.09397274,functional
25996,-4.25780631,35.46957656,functional
25997,-6.78126255,38.20862578,non functional
25998,-6.16929842,35.88559075,functional
25999,-4.425571499999998,37.90965506,non functional
26000,-8.50874515,34.94564201,functional
26001,-10.9467737,34.99543178,functional
26002,-4.90165366,38.5738029,functional
26003,-9.06682486,32.83541314,non functional
26004,-4.79274321,34.78800039,functional
26005,-6.97833177,38.58797424,functional
26006,-3.24626901,36.65664022,functional
26007,-9.14800043,34.69967245,non functional
26008,-9.14799813,33.79186227,non functional
26009,-3.36533132,37.48626859,functional
26010,-9.25093206,34.12424233,non functional
26011,-6.16599125,35.63937336,functional
26012,-5.0546418,38.71147155,functional
26013,-9.13942098,34.68513932,functional
26014,-3.35897899,36.71323148,functional
26015,-9.58644151,33.71202613,non functional
26016,-7.38939391,37.79530704,non functional
26017,-9.40839914,33.90199817,non functional
26018,-3.39917861,33.46708391,functional
26019,-10.17759944,38.94023227,non functional
26020,-9.2398508,33.16434888,functional
26021,-3.32179053,35.86911651,non functional
26022,-10.18881982,38.93002323,non functional
26023,-10.66968938,35.5180767,functional
26024,-6.78108861,38.85763254,non functional
26025,-3.33333671,36.68361758,functional
26026,-6.11653817,38.41026175,non functional
26027,-7.27566688,39.18321668,non functional
26028,-10.32603666,38.99120531,non functional
26029,-3.35900321,36.68650292,non functional
26030,-9.16943208,34.66320715,functional
26031,-5.93749938,35.97223854,non functional
26032,-1.72551837,34.49471141,functional
26033,-8.51718119,36.69632281,functional
26034,-3.20584908,36.05768138,functional
26035,-8.59001359,39.25451606,non functional
26036,-6.81044536,37.71980455,functional
26037,-2e-08,0.0,non functional
26038,-9.63853613,34.65330562,functional
26039,-3.29564446,37.43741463,functional
26040,-9.17965335,33.82593289,non functional
26041,-8.71993362,33.65854007,functional
26042,-8.86664439,34.92428325,functional
26043,-6.82975549,37.05052444,non functional
26044,-4.45377253,29.81194455,functional
26045,-8.27683726,35.88095424,non functional
26046,-3.78016151,35.51210361,functional
26047,-1.14100428,34.02335317,non functional
26048,-6.1183932,35.61181291,non functional
26049,-10.91004715,35.47637017,functional
26050,-2.94491304,33.52062897,functional
26051,-3.28211681,32.78378243,functional
26052,-2e-08,0.0,non functional
26053,-3.62736631,33.50190728,functional
26054,-4.20356465,33.02066141,functional
26055,-3.31875687,36.58603238,functional
26056,-1.97500652,33.09898435,non functional
26057,-3.24972631,37.01082196,functional
26058,-1.38452491,31.15563884,functional
26059,-7.62443683,39.06425324,functional
26060,-4.504636,38.3909468,functional
26061,-1.88516874,33.75351515,non functional
26062,-1.06057086,31.36993913,non functional
26063,-4.81525796,34.85591406,functional
26064,-9.39762215,34.77713172,functional
26065,-1.32059328,31.73007236,functional
26066,-9.85042797,34.79598789,functional
26067,-8.04137345,35.47059629,functional
26068,-1.46789714,31.50273478,non functional
26069,-3.24714406,35.80351072,functional
26070,-3.323179,36.63121893,functional
26071,-3.28309593,37.44694043,functional
26072,-8.96113061,34.9017903,functional
26073,-3.10027327,37.58424673,functional
26074,-2e-08,0.0,functional
26075,-9.62319029,34.64316787,functional
26076,-5.22296611,36.49567468,non functional
26077,-1.82886669,34.67766727,functional
26078,-7.01283529,39.07968216,functional
26079,-8.98320717,34.93068249,functional
26080,-3.59479893,30.50022188,non functional
26081,-4.18718121,37.56320465,non functional
26082,-8.503471699999999,34.96779021,non functional
26083,-3.25328456,37.63237013,functional
26084,-9.13389782,33.15148082,non functional
26085,-2.43964086,30.5822154,non functional
26086,-3.5521716,33.42344764,functional
26087,-10.84001818,39.45492651,functional
26088,-4.24312016,33.20409328,non functional
26089,-3.36878781,36.77321038,non functional
26090,-2.95403297,33.00554109,functional
26091,-4.38618743,38.06525677,non functional
26092,-7.02851971,39.29226499,functional
26093,-3.20573729,37.2896865,non functional
26094,-8.7822651,39.1859742,functional
26095,-4.11666676,35.83399299,functional
26096,-6.79786045,37.07328211,functional
26097,-3.32520009,37.49251983,functional
26098,-6.98360619,39.09837398,functional
26099,-10.72684644,35.38770046,functional
26100,-4.07423952,37.70423874,non functional
26101,-2.45240929,33.05817635,non functional
26102,-7.36065475,30.62483337,non functional
26103,-5.96673799,35.8092374,functional
26104,-8.35199976,32.90955935,non functional
26105,-5.90410841,35.56755172,non functional
26106,-10.85833095,38.94513894,non functional
26107,-6.24801976,36.53734644,functional
26108,-3.1524752,31.06658549,non functional
26109,-8.97956232,33.29206775,functional
26110,-9.1450666,32.81929747,functional
26111,-3.94774406,32.42378398,functional
26112,-5.7061556,30.47999234,non functional
26113,-3.52074712,32.5668686,functional
26114,-8.15368937,36.68459906,functional
26115,-8.97311485,33.28457536,functional
26116,-4.8322201,38.39030379,functional
26117,-8.78999623,34.85031914,functional
26118,-6.12658288,35.96083502,non functional
26119,-4.17474912,33.285805,non functional
26120,-3.50370446,33.40466822,functional
26121,-3.39921689,33.4771868,functional
26122,-8.52775346,35.94255414,non functional
26123,-8.46059252,38.90462729,non functional
26124,-2.23150839,34.91896084,functional
26125,-3.96651404,32.46607953,non functional
26126,-3.26222218,36.90414622,functional
26127,-2.04284523,33.00901881,non functional
26128,-10.19290746,38.87851238,non functional
26129,-11.1971686,38.44908647,non functional
26130,-6.51054535,38.94014358,functional
26131,-7.83597456,35.60130123,functional
26132,-4.22564046,35.54057897,functional
26133,-6.02207627,35.93425227,non functional
26134,-6.38962928,35.77512531,functional
26135,-2e-08,0.0,functional
26136,-2.64876619,33.20989681,non functional
26137,-3.55408617,34.02580003,functional
26138,-2.40862292,32.18387925,functional
26139,-4.1655019,32.97511044,functional
26140,-7.3498837,35.93326375,functional
26141,-9.26369164,35.14677955,non functional
26142,-4.70820402,39.09239696,functional
26143,-5.19452586,34.71251623,functional
26144,-2.16564548,33.57486694,non functional
26145,-10.35422412,40.13149053,non functional
26146,-2e-08,0.0,non functional
26147,-10.37030613,38.76402652,non functional
26148,-4.26003446,32.799692300000004,non functional
26149,-10.76288413,35.71519617,non functional
26150,-4.67330078,29.70825747,non functional
26151,-2.47223889,30.58417642,non functional
26152,-8.32159088,36.68074451,non functional
26153,-2e-08,0.0,functional
26154,-8.52879958,39.17450957,non functional
26155,-4.12964749,37.94315784,functional
26156,-3.87275453,30.32953874,non functional
26157,-3.20541155,31.37582697,non functional
26158,-7.77803523,37.04215070000001,functional
26159,-10.22148958,38.622774,non functional
26160,-11.40044602,36.43145877,functional
26161,-4.6048316,37.99704955,functional
26162,-6.81474533,32.09002937,non functional
26163,-7.14138506,37.85026803,non functional
26164,-3.23453214,37.10703828,functional
26165,-4.57520965,38.07019391,non functional
26166,-2.78152427,33.38407036,functional
26167,-5.0849529,34.81923925,non functional
26168,-1.27200521,30.68929647,functional
26169,-6.32609055,36.00637185,non functional
26170,-8.4331672,36.68597224,non functional
26171,-3.68137358,37.66072353,non functional
26172,-7.56474461,39.14165811,non functional
26173,-2.80524704,31.43613899,non functional
26174,-8.85192244,34.02156442,non functional
26175,-4.49614641,37.91223189,non functional
26176,-4.22842166,37.85553001,functional
26177,-2.1056187,33.22540888,non functional
26178,-10.83543606,35.28392993,functional
26179,-4.99344553,34.83822316,non functional
26180,-8.9901986,33.98050683,functional
26181,-8.06239541,36.73089734,functional
26182,-9.10925732,34.53434271,functional
26183,-3.11590687,37.04382739,functional
26184,-10.28786483,40.17523037,functional
26185,-4.63728549,35.91390503,functional
26186,-3.24340616,37.28661335,non functional
26187,-6.98346117,39.31526288,non functional
26188,-9.93760284,34.58658245,functional
26189,-5.42119875,38.97633038,non functional
26190,-10.83226213,39.1446425,non functional
26191,-8.2630879,35.9287108,functional
26192,-3.39227998,36.74444105,functional
26193,-4.65959884,34.87570004,non functional
26194,-8.49901987,39.25745065,functional
26195,-6.581340700000001,39.09870865,non functional
26196,-3.23213925,37.31466739,non functional
26197,-4.287714,37.9888862,functional
26198,-3.44353346,32.21520774,non functional
26199,-3.8201718,33.02628581,functional
26200,-2e-08,0.0,non functional
26201,-10.38773343,38.742331,non functional
26202,-9.0196251,33.04306233,non functional
26203,-4.09897581,32.97389168,non functional
26204,-8.25692582,35.93037085,functional
26205,-9.21357152,33.61528457,non functional
26206,-3.39823562,31.64705852,non functional
26207,-3.31840776,37.42702551,non functional
26208,-4.12462035,37.94321184,non functional
26209,-2.46089808,30.53889722,non functional
26210,-7.03209532,39.26161262,functional
26211,-9.09925992,32.48157732,non functional
26212,-6.33256534,38.38871964,functional
26213,-7.77979381,38.26353266,non functional
26214,-3.89025671,32.46054671,non functional
26215,-7.79843967,35.58324245,functional
26216,-3.14589552,36.85209864,functional
26217,-6.81307403,37.71583367,functional
26218,-2.69130208,33.09519442,functional
26219,-9.23512069,32.78653629,non functional
26220,-5.10424528,35.14748498,non functional
26221,-7.15878774,35.76961037,functional
26222,-11.05917482,34.64582987,functional
26223,-4.94099348,30.02691546,functional
26224,-6.90077408,39.16678457,non functional
26225,-4.67883902,32.20297294,non functional
26226,-1.76194736,31.59314233,non functional
26227,-9.28451395,33.8636782,functional
26228,-4.5693803,35.84121342,non functional
26229,-9.47688299,34.79754839,non functional
26230,-8.55997413,34.99957604,functional
26231,-8.09321034,36.59751889,non functional
26232,-8.10139267,36.51074186,functional
26233,-2e-08,0.0,functional
26234,-9.72994601,34.71472662,functional
26235,-5.13281807,34.76873755,non functional
26236,-8.6941411,34.93188508,functional
26237,-1.30512183,34.22017329,non functional
26238,-4.520282,30.25263377,non functional
26239,-5.12646234,33.12245093,non functional
26240,-1.63678891,31.55206722,non functional
26241,-5.26490946,38.71896967,functional
26242,-1.5945754,31.58535113,non functional
26243,-10.62661247,36.0542313,functional
26244,-3.42990159,34.15536432,functional
26245,-9.28610029,33.17234605,non functional
26246,-2e-08,0.0,non functional
26247,-10.28426533,38.65244874,non functional
26248,-3.4370800000000004,37.51323284,functional
26249,-9.06595693,33.57987458,functional
26250,-4.59318928,30.18281899,functional
26251,-8.84659657,34.76551485,functional
26252,-3.3265684,36.73839354,functional
26253,-2.06307735,33.05397334,non functional
26254,-7.77120969,35.49601513,functional
26255,-1.96299565,34.06401488,non functional
26256,-2e-08,0.0,non functional
26257,-4.8540245,38.34045531,functional
26258,-9.2644536,33.88569926,functional
26259,-7.19711129,37.85136952,non functional
26260,-8.95038442,33.23293362,functional
26261,-6.41294241,38.67108476,non functional
26262,-4.45364515,35.49150122,functional
26263,-2e-08,0.0,non functional
26264,-6.63571858,38.7220571,functional
26265,-2.4944293,30.60492954,non functional
26266,-5.43190674,37.56806136,non functional
26267,-4.05215471,33.16097515,functional
26268,-4.68755513,30.05372628,functional
26269,-4.99115568,34.67696464,functional
26270,-9.08611779,32.5016412,functional
26271,-7.79969121,36.89970463,non functional
26272,-9.01597033,33.13891492,functional
26273,-4.09080008,37.72591334,functional
26274,-2.96259409,34.30538409,functional
26275,-2.50680209,30.54357054,non functional
26276,-8.778780099999999,36.37688974,functional
26277,-8.93434917,33.07731135,functional
26278,-6.78358564,38.85921611,functional
26279,-5.08236271,34.589156,functional
26280,-4.38819295,37.89731226,functional
26281,-5.73814072,30.54984165,non functional
26282,-3.15319875,34.32299408,non functional
26283,-4.80373885,38.20640815,non functional
26284,-1.79630843,31.58856825,non functional
26285,-6.5966255999999985,35.82093748,non functional
26286,-3.34331788,37.49511403,functional
26287,-9.63253947,34.28531598,functional
26288,-8.02024988,31.68548298,functional
26289,-8.9550242,35.00367713,functional
26290,-8.78755063,34.10853121,functional
26291,-8.84073958,33.24691138,functional
26292,-3.71377125,37.65916691,non functional
26293,-3.48999196,37.44325796,functional
26294,-8.13897204,36.68716225,functional
26295,-9.77599729,34.60086307,functional
26296,-3.27086893,30.98172552,non functional
26297,-3.22508092,37.22261415,functional
26298,-3.24301375,37.60330378,functional
26299,-9.77283084,34.53310604,functional
26300,-8.74638757,34.71198014,functional
26301,-6.95441805,36.91048189,non functional
26302,-7.52623109,31.44943876,non functional
26303,-3.31641416,37.37070372,non functional
26304,-3.29490766,36.69336857,functional
26305,-1.61302963,31.63344158,non functional
26306,-2.74155118,33.27506063,functional
26307,-11.17569276,37.25589929,non functional
26308,-3.56708903,30.4926295,functional
26309,-9.88115323,35.08746195,functional
26310,-9.16037806,33.84238773,functional
26311,-5.67816765,36.53325127,non functional
26312,-5.02976285,34.894198100000004,functional
26313,-3.79156437,37.70456476,functional
26314,-3.74593322,30.59449953,non functional
26315,-10.64489434,39.37125104,functional
26316,-10.48220284,36.14634513,functional
26317,-4.87670023,34.57723084,functional
26318,-6.73257393,36.27257658,functional
26319,-3.4396637,36.73523101,functional
26320,-4.26577332,38.04986244,functional
26321,-8.80508335,34.75610197,non functional
26322,-3.22184413,37.286092,non functional
26323,-3.81779323,33.08198971,non functional
26324,-6.69391269,37.12233176,functional
26325,-1.73508144,34.51572227,functional
26326,-8.20774224,36.22857376,non functional
26327,-8.50263328,32.38197139,non functional
26328,-2e-08,0.0,non functional
26329,-8.71384174,34.38263977,functional
26330,-3.3118931000000003,37.34793189,functional
26331,-3.38342877,36.75685187,functional
26332,-7.05481289,39.32857524,functional
26333,-3.64316197,32.39134501,non functional
26334,-2.96354344,33.5291984,non functional
26335,-5.92910015,37.42923376,non functional
26336,-4.50071771,30.59698831,non functional
26337,-2.3859261000000003,33.09772733,functional
26338,-10.62177539,39.45393683,non functional
26339,-6.02183179,36.70552374,non functional
26340,-1.4177886,31.55499237,functional
26341,-1.08561408,31.83673911,functional
26342,-9.69629949,33.91699986,non functional
26343,-9.57324646,33.84709529,non functional
26344,-3.06603991,37.64012285,non functional
26345,-8.12277791,35.21346316,functional
26346,-1.75468634,34.61469969,functional
26347,-8.92958176,33.55248768,non functional
26348,-4.15102391,35.09148302,functional
26349,-6.67171733,38.24083382,functional
26350,-2.52591644,30.81342341,non functional
26351,-6.28692553,37.47138576,functional
26352,-3.28159201,37.49035317,non functional
26353,-3.71004904,33.36037938,non functional
26354,-3.79831721,30.40892341,non functional
26355,-10.74753381,36.0153557,non functional
26356,-5.11020243,34.67402399,functional
26357,-9.1439135,34.69045386,functional
26358,-9.09369803,32.82712593,functional
26359,-10.71021014,35.80237715,non functional
26360,-7.79858779,37.03863805,non functional
26361,-7.36746266,39.21331174,functional
26362,-8.76381855,34.37709469,functional
26363,-6.21103957,35.66939062,non functional
26364,-4.36162665,37.89635783,functional
26365,-2.53637027,33.25120571,non functional
26366,-3.63577829,30.56173877,non functional
26367,-6.7980945,38.57863982,functional
26368,-6.79043185,38.99083308,non functional
26369,-4.54870337,34.22576839,functional
26370,-8.11240446,36.67177741,functional
26371,-7.43850742,36.91994577,non functional
26372,-3.30942392,37.42391776,functional
26373,-8.06461809,31.53610528,non functional
26374,-1.5407246,31.58082382,functional
26375,-6.54451782,38.8421572,non functional
26376,-7.00315599,39.08082473,functional
26377,-1.2120157,31.4210628,non functional
26378,-9.27354578,34.37719552,functional
26379,-6.91365491,39.22751944,functional
26380,-7.77844589,35.57723412,functional
26381,-10.98903686,35.59968436,functional
26382,-4.13100429,35.86698592,functional
26383,-4.16166324,35.83831099,functional
26384,-5.30774838,37.12537644,non functional
26385,-6.64100368,38.3502231,non functional
26386,-5.17442217,38.82693022,non functional
26387,-11.03302193,34.65405418,functional
26388,-2.40314819,32.9625953,non functional
26389,-9.24350876,33.96239326,functional
26390,-9.64573843,34.789891600000004,functional
26391,-3.37187758,36.88641639,functional
26392,-3.46508664,32.08462127,non functional
26393,-3.64353604,32.17106182,non functional
26394,-10.5561196,35.87687351,functional
26395,-9.69762244,34.68257701,functional
26396,-5.08432651,38.70577484,functional
26397,-4.65979319,29.82763009,non functional
26398,-2.83771273,30.70606051,non functional
26399,-8.82537768,33.85359689,functional
26400,-5.0864877,32.23204221,functional
26401,-8.56370517,32.12414977,non functional
26402,-3.11731224,33.95619996,non functional
26403,-8.89789925,34.7742578,functional
26404,-7.40026711,39.00000875,non functional
26405,-1.93048014,34.04047796,non functional
26406,-3.28213133,32.79544076,non functional
26407,-8.41280448,35.20912038,functional
26408,-11.0676285,37.50348458,functional
26409,-4.44468513,35.82910656,non functional
26410,-7.99330003,38.75429852,functional
26411,-2e-08,0.0,non functional
26412,-2e-08,0.0,functional
26413,-10.58306683,36.33178809,non functional
26414,-8.98793801,33.65190605,non functional
26415,-8.58787162,34.86181697,functional
26416,-4.65157814,35.95260722,non functional
26417,-3.41931178,31.83483473,functional
26418,-2.50980491,32.35223718,functional
26419,-6.9345466,39.1345597,functional
26420,-8.951088,34.89012652,functional
26421,-6.54497125,38.8350184,non functional
26422,-9.7256608,39.58325849,non functional
26423,-3.42301432,30.74845186,functional
26424,-10.20452103,38.58663202,non functional
26425,-9.2141515,33.56680003,functional
26426,-10.98890642,37.2052691,functional
26427,-3.11764323,33.96296337,functional
26428,-4.2304901,36.5052365,functional
26429,-6.61210676,31.13666933,non functional
26430,-6.41684939,37.26158971,non functional
26431,-8.14116171,36.66585636,functional
26432,-4.606536,39.10075943,functional
26433,-2.58014119,32.93783105,non functional
26434,-1.99020705,32.93264541,non functional
26435,-6.07789918,36.17978391,functional
26436,-4.39463052,30.19074292,functional
26437,-6.68768301,36.5548884,non functional
26438,-4.35081931,29.95940427,functional
26439,-3.29375864,32.77497519,non functional
26440,-3.11193993,34.42217165,functional
26441,-4.31871775,30.07295961,non functional
26442,-7.46453042,31.4419098,non functional
26443,-5.08127275,32.31709684,functional
26444,-3.65270284,30.68198782,functional
26445,-3.34237283,36.95493776,functional
26446,-4.31267554,38.0360532,non functional
26447,-2e-08,0.0,non functional
26448,-2.04996222,33.13779813,non functional
26449,-1.65098144,30.95371221,functional
26450,-3.34016622,37.24543184,functional
26451,-6.48767666,35.92458141,non functional
26452,-8.67515612,33.8638229,non functional
26453,-2e-08,0.0,non functional
26454,-6.38016196,37.33824022,functional
26455,-2.52784455,32.47828494,non functional
26456,-2e-08,0.0,non functional
26457,-8.08654445,36.57213325,functional
26458,-9.9785636,38.95307881,non functional
26459,-8.70739465,33.28038026,non functional
26460,-6.98012199,39.09906887,non functional
26461,-3.43684481,30.71681482,functional
26462,-2.00374412,33.07586798,non functional
26463,-7.88420913,39.82199546,functional
26464,-2.44235219,30.57585105,non functional
26465,-1.97666369,33.94243759,non functional
26466,-3.3147316,35.73145525,functional
26467,-6.63452598,38.35795989,functional
26468,-10.3689486,38.47704524,non functional
26469,-8.62826985,36.68462252,functional
26470,-2e-08,0.0,non functional
26471,-7.76749192,36.91414747,functional
26472,-4.97757467,38.53456286,functional
26473,-4.17607628,37.92052363,non functional
26474,-1.27621487,34.43402932,functional
26475,-8.38205427,33.00216121,functional
26476,-4.769282,38.49250453,functional
26477,-3.32422037,36.83803057,non functional
26478,-6.5376156,38.99101081,functional
26479,-9.71443733,34.72955141,functional
26480,-1.60319907,31.37860656,non functional
26481,-11.10519087,34.64654473,functional
26482,-3.86374938,32.55425377,non functional
26483,-10.96933094,34.95266473,non functional
26484,-10.21869622,35.88981825,functional
26485,-2.73431745,33.22265685,non functional
26486,-10.27242689,38.6649854,non functional
26487,-2.06906911,32.99214179,non functional
26488,-4.9730684,38.51118295,functional
26489,-1.36256559,31.79355984,non functional
26490,-3.05116661,33.30552364,functional
26491,-2.54488979,32.98452471,functional
26492,-3.14973219,34.37063826,non functional
26493,-3.37652306,36.90933913,functional
26494,-11.14220885,37.51116665,non functional
26495,-3.55900308,36.97739431,non functional
26496,-4.53622829,30.14413278,non functional
26497,-2e-08,0.0,functional
26498,-3.57249643,33.34725711,functional
26499,-8.61810437,33.37229404,non functional
26500,-3.28034527,37.63683794,non functional
26501,-8.95113948,34.89172436,functional
26502,-3.35582382,35.73174115,functional
26503,-5.18323983,32.08510959,non functional
26504,-1.53863486,31.07058585,functional
26505,-6.76849707,37.81281333,functional
26506,-2e-08,0.0,non functional
26507,-9.03352817,34.81085887,functional
26508,-3.8692374,33.19236066,functional
26509,-3.09249886,34.16417486,functional
26510,-9.35580115,33.60348177,non functional
26511,-8.14167834,36.69151282,functional
26512,-6.57734367,39.02901585,functional
26513,-1.81399447,34.67309043,functional
26514,-2.69074991,33.68098974,non functional
26515,-2.47849871,31.7404762,non functional
26516,-6.96098686,36.92165105,non functional
26517,-5.89329129,35.95504171,non functional
26518,-3.0070248,33.08372715,functional
26519,-3.14558276,36.97121938,functional
26520,-6.13397445,37.61375702,functional
26521,-2.41792452,32.14895628,non functional
26522,-1.88748744,34.63239049,functional
26523,-4.08868868,32.40410423,functional
26524,-5.41424455,38.97839332,non functional
26525,-7.02827947,39.29366787,functional
26526,-9.05973482,34.56798652,functional
26527,-3.36478756,35.61314707,functional
26528,-4.58739508,34.95019831,non functional
26529,-9.75715515,35.29953853,functional
26530,-10.65310982,40.16889356,functional
26531,-5.38537725,37.51830454,non functional
26532,-11.01587145,34.63317625,functional
26533,-6.7065342,37.12920665,functional
26534,-2e-08,0.0,non functional
26535,-8.94215828,33.67344781,non functional
26536,-2.93290845,33.18399476,functional
26537,-1.74899611,33.86400798,functional
26538,-3.85704458,30.33204278,functional
26539,-9.15589199,33.54436526,functional
26540,-7.58120625,37.00197788,functional
26541,-7.10044173,37.77837874,functional
26542,-5.20128121,38.13148876,functional
26543,-6.82180359,37.07404135,functional
26544,-7.92620584,38.89483204,non functional
26545,-4.10060047,32.89365225,non functional
26546,-2.89705106,33.55988385,functional
26547,-7.31951265,31.36630606,non functional
26548,-3.25238785,33.50081762,non functional
26549,-4.2554657,35.55968170000001,functional
26550,-6.9370125,37.83402762,non functional
26551,-3.18563204,37.60353043,non functional
26552,-1.48649917,31.75220375,non functional
26553,-1.84043453,31.54085581,non functional
26554,-5.6262199,30.39837721,functional
26555,-9.74509877,39.71262522,functional
26556,-9.11163302,34.68154523,functional
26557,-9.21134985,32.86745043,non functional
26558,-4.80832794,37.15312141,functional
26559,-2.09013343,33.10596709,non functional
26560,-3.69327297,37.72868829,non functional
26561,-7.02864899,39.10083735,functional
26562,-3.15050655,36.8401422,functional
26563,-5.46006287,35.90951251,non functional
26564,-9.37328845,34.23251828,functional
26565,-3.90431381,33.19014349,non functional
26566,-8.98985714,32.76683043,non functional
26567,-7.13721914,39.0520645,non functional
26568,-9.67030989,33.91811001,non functional
26569,-6.76214329,38.13069884,non functional
26570,-1.78991236,34.06684342,functional
26571,-1.50054592,31.57526212,non functional
26572,-2.38467435,32.97766555,non functional
26573,-5.65322564,34.52693674,non functional
26574,-3.32050376,37.29926866,functional
26575,-3.20750545,37.24065322,functional
26576,-3.01284157,33.68349301,functional
26577,-4.72978414,29.65744152,non functional
26578,-5.88773375,36.4486428,non functional
26579,-6.7836855,38.85779608,non functional
26580,-6.03174626,36.98830026,non functional
26581,-3.05179223,37.06557136,functional
26582,-4.01961904,33.35696564,functional
26583,-8.079533900000001,36.76412059,functional
26584,-6.38567872,37.33322918,functional
26585,-6.30640247,36.87225172,functional
26586,-9.0761772,32.98256032,non functional
26587,-4.28950427,37.98976669,functional
26588,-2e-08,0.0,non functional
26589,-5.14289315,38.76931685,functional
26590,-3.31136309,36.60733259,functional
26591,-3.222416,37.19246,functional
26592,-5.53475233,35.72844182,non functional
26593,-6.37161734,38.35862684,functional
26594,-10.92592041,38.11872116,non functional
26595,-4.31102845,30.33066548,functional
26596,-3.48730058,35.43158843,functional
26597,-10.47238987,34.59230636,functional
26598,-4.43495932,32.76069286,functional
26599,-4.22281933,32.89272848,non functional
26600,-8.38861575,39.17946285,non functional
26601,-3.36504919,36.79521903,non functional
26602,-3.3291926,37.49476376,functional
26603,-6.78400765,37.1420878,functional
26604,-2.49194214,32.98751118,functional
26605,-10.24621052,34.72165622,functional
26606,-2e-08,0.0,non functional
26607,-4.88334587,34.86487074,functional
26608,-3.10616588,31.13034174,functional
26609,-3.30790178,35.82647009,functional
26610,-9.24631886,33.95351815,functional
26611,-9.09065074,32.99807297,non functional
26612,-9.26064402,33.82539838,functional
26613,-2.94967542,33.32816977,non functional
26614,-4.726107099999999,38.335576,functional
26615,-10.24690956,39.00579845,non functional
26616,-8.90112743,34.91096837,functional
26617,-8.15075098,36.6865225,non functional
26618,-2.63182889,36.72247531,non functional
26619,-3.13909743,34.04948206,functional
26620,-3.34786849,37.24587063,functional
26621,-3.11507023,37.59287201,functional
26622,-4.13397235,35.82834257,functional
26623,-7.86336142,31.81390164,non functional
26624,-10.52422386,35.33233695,functional
26625,-4.59752613,38.07362073,functional
26626,-7.27278984,38.27667039,functional
26627,-1.93815321,32.88124319,non functional
26628,-2.92176522,33.4706082,functional
26629,-5.71609557,32.93254743,non functional
26630,-7.10785546,37.80955552,non functional
26631,-3.28557432,37.43048151,functional
26632,-3.50481263,37.04006351,functional
26633,-8.77288467,36.35780121,functional
26634,-6.78233418,38.85035739999999,non functional
26635,-4.8178286,30.0165965,functional
26636,-9.00672291,33.31076078,functional
26637,-2.93837214,33.38341388,functional
26638,-1.62009098,34.00663062,non functional
26639,-1.64546162,30.95056357,non functional
26640,-4.45995425,37.94417223,non functional
26641,-2.87018279,30.52904393,non functional
26642,-8.95618177,33.92581438,functional
26643,-3.85580836,33.36907085,functional
26644,-9.30100109,34.50372047,functional
26645,-3.39983383,37.58191646,functional
26646,-4.18294404,30.22966444,functional
26647,-4.24365407,35.53601672,functional
26648,-4.50576448,35.32889978,functional
26649,-10.73039213,38.65844855,functional
26650,-4.86086961,38.80187406,functional
26651,-8.07250753,31.93412171,functional
26652,-2.47972183,30.70964647,functional
26653,-10.88805859,39.47362329999999,non functional
26654,-11.00294962,35.02146474,non functional
26655,-2e-08,0.0,functional
